pib,municipio,cod_mun,ano
165130,Jacaraú - PB,2507309,2021
76303,Jericó - PB,2507408,2021
22244284,João Pessoa - PB,2507507,2021
73121,Juarez Távora - PB,2507606,2021
210329,Juazeirinho - PB,2507705,2021
96602,Junco do Seridó - PB,2507804,2021
117363,Juripiranga - PB,2507903,2021
87266,Juru - PB,2508000,2021
51232,Lagoa - PB,2508109,2021
83537,Lagoa de Dentro - PB,2508208,2021
309763,Lagoa Seca - PB,2508307,2021
29495,Lastro - PB,2508406,2021
70043,Livramento - PB,2508505,2021
48651,Logradouro - PB,2508554,2021
223066,Lucena - PB,2508604,2021
38604,Mãe d'Água - PB,2508703,2021
79659,Malta - PB,2508802,2021
805007,Mamanguape - PB,2508901,2021
101428,Manaíra - PB,2509008,2021
95670,Marcação - PB,2509057,2021
241807,Mari - PB,2509107,2021
81944,Marizópolis - PB,2509156,2021
130381,Massaranduba - PB,2509206,2021
240531,Mataraca - PB,2509305,2021
54035,Matinhas - PB,2509339,2021
31801,Mato Grosso - PB,2509370,2021
61811,Maturéia - PB,2509396,2021
164372,Mogeiro - PB,2509404,2021
55245,Montadas - PB,2509503,2021
48074,Monte Horebe - PB,2509602,2021
635380,Monteiro - PB,2509701,2021
98150,Mulungu - PB,2509800,2021
95465,Natuba - PB,2509909,2021
65965,Nazarezinho - PB,2510006,2021
99606,Nova Floresta - PB,2510105,2021
57802,Nova Olinda - PB,2510204,2021
48983,Nova Palmeira - PB,2510303,2021
61851,Olho d'Água - PB,2510402,2021
43585,Olivedos - PB,2510501,2021
38279,Ouro Velho - PB,2510600,2021
21495,Parari - PB,2510659,2021
28860,Passagem - PB,2510709,2021
1993586,Patos - PB,2510808,2021
157014,Paulista - PB,2510907,2021
37463,Pedra Branca - PB,2511004,2021
80075,Pedra Lavrada - PB,2511103,2021
556476,Pedras de Fogo - PB,2511202,2021
206302,Piancó - PB,2511301,2021
213192,Picuí - PB,2511400,2021
121700,Pilar - PB,2511509,2021
95436,Pilões - PB,2511608,2021
51216,Pilõezinhos - PB,2511707,2021
95103,Pirpirituba - PB,2511806,2021
430316,Pitimbu - PB,2511905,2021
284640,Pocinhos - PB,2512002,2021
40230,Poço Dantas - PB,2512036,2021
46792,Poço de José de Moura - PB,2512077,2021
465068,Pombal - PB,2512101,2021
64688,Prata - PB,2512200,2021
266345,Princesa Isabel - PB,2512309,2021
137837,Puxinanã - PB,2512408,2021
605759,Queimadas - PB,2512507,2021
26746,Quixaba - PB,2512606,2021
181360,Remígio - PB,2512705,2021
57186,Pedro Régis - PB,2512721,2021
36492,Riachão - PB,2512747,2021
50101,Riachão do Bacamarte - PB,2512754,2021
56187,Riachão do Poço - PB,2512762,2021
30562,Riacho de Santo Antônio - PB,2512788,2021
92585,Riacho dos Cavalos - PB,2512804,2021
321971,Rio Tinto - PB,2512903,2021
33444,Salgadinho - PB,2513000,2021
128636,Salgado de São Félix - PB,2513109,2021
65649,Santa Cecília - PB,2513158,2021
62114,Santa Cruz - PB,2513208,2021
62162,Santa Helena - PB,2513307,2021
36756,Santa Inês - PB,2513356,2021
372292,Santa Luzia - PB,2513406,2021
51046,Santana de Mangueira - PB,2513505,2021
67142,Santana dos Garrotes - PB,2513604,2021
33004,Joca Claudino - PB,2513653,2021
2616825,Santa Rita - PB,2513703,2021
57191,Santa Teresinha - PB,2513802,2021
29350,Santo André - PB,2513851,2021
567017,São Bento - PB,2513901,2021
55030,São Bentinho - PB,2513927,2021
28699,São Domingos do Cariri - PB,2513943,2021
36167,São Domingos - PB,2513968,2021
39118,São Francisco - PB,2513984,2021
55295,São João do Cariri - PB,2514008,2021
40920,São João do Tigre - PB,2514107,2021
71954,São José da Lagoa Tapada - PB,2514206,2021
55614,São José de Caiana - PB,2514305,2021
54850,São José de Espinharas - PB,2514404,2021
86595,São José dos Ramos - PB,2514453,2021
230383,São José de Piranhas - PB,2514503,2021
34031,São José de Princesa - PB,2514552,2021
32366,São José do Bonfim - PB,2514602,2021
29091,São José do Brejo do Cruz - PB,2514651,2021
125142,São José do Sabugi - PB,2514701,2021
36927,São José dos Cordeiros - PB,2514800,2021
82238,São Mamede - PB,2514909,2021
82626,São Miguel de Taipu - PB,2515005,2021
105791,São Sebastião de Lagoa de Roça - PB,2515104,2021
40405,São Sebastião do Umbuzeiro - PB,2515203,2021
675778,Sapé - PB,2515302,2021
89888,São Vicente do Seridó - PB,2515401,2021
147662,Serra Branca - PB,2515500,2021
37034,Serra da Raiz - PB,2515609,2021
33183,Serra Grande - PB,2515708,2021
71218,Serra Redonda - PB,2515807,2021
67690,Serraria - PB,2515906,2021
54676,Sertãozinho - PB,2515930,2021
112659,Sobrado - PB,2515971,2021
353078,Solânea - PB,2516003,2021
203480,Soledade - PB,2516102,2021
38719,Sossêgo - PB,2516151,2021
1318529,Sousa - PB,2516201,2021
200877,Sumé - PB,2516300,2021
91696,Tacima - PB,2516409,2021
139192,Taperoá - PB,2516508,2021
139900,Tavares - PB,2516607,2021
169085,Teixeira - PB,2516706,2021
34478,Tenório - PB,2516755,2021
87468,Triunfo - PB,2516805,2021
192520,Uiraúna - PB,2516904,2021
91142,Umbuzeiro - PB,2517001,2021
37561,Várzea - PB,2517100,2021
52689,Vieirópolis - PB,2517209,2021
26961,Zabelê - PB,2517407,2021
1724258,Abreu e Lima - PE,2600054,2021
541816,Afogados da Ingazeira - PE,2600104,2021
209815,Afrânio - PE,2600203,2021
352858,Agrestina - PE,2600302,2021
259866,Água Preta - PE,2600401,2021
401111,Águas Belas - PE,2600500,2021
144945,Alagoinha - PE,2600609,2021
413314,Aliança - PE,2600708,2021
222589,Altinho - PE,2600807,2021
294407,Amaraji - PE,2600906,2021
142260,Angelim - PE,2601003,2021
161884,Araçoiaba - PE,2601052,2021
1272092,Araripina - PE,2601102,2021
1215383,Arcoverde - PE,2601201,2021
146943,Barra de Guabiraba - PE,2601300,2021
503988,Barreiros - PE,2601409,2021
99499,Belém de Maria - PE,2601508,2021
366293,Belém do São Francisco - PE,2601607,2021
2765036,Belo Jardim - PE,2601706,2021
105307,Betânia - PE,2601805,2021
962826,Bezerros - PE,2601904,2021
317010,Bodocó - PE,2602001,2021
643151,Bom Conselho - PE,2602100,2021
366988,Bom Jardim - PE,2602209,2021
539340,Bonito - PE,2602308,2021
183679,Brejão - PE,2602407,2021
83879,Brejinho - PE,2602506,2021
461357,Brejo da Madre de Deus - PE,2602605,2021
133152,Buenos Aires - PE,2602704,2021
549015,Buíque - PE,2602803,2021
13706389,Cabo de Santo Agostinho - PE,2602902,2021
440863,Cabrobó - PE,2603009,2021
254369,Cachoeirinha - PE,2603108,2021
423727,Caetés - PE,2603207,2021
115299,Calçado - PE,2603306,2021
50300,Calumbi - PE,2603405,2021
2229680,Camaragibe - PE,2603454,2021
181161,Camocim de São Félix - PE,2603504,2021
285369,Camutanga - PE,2603603,2021
253171,Canhotinho - PE,2603702,2021
244054,Capoeiras - PE,2603801,2021
193546,Carnaíba - PE,2603900,2021
83423,Carnaubeira da Penha - PE,2603926,2021
1744915,Carpina - PE,2604007,2021
8663525,Caruaru - PE,2604106,2021
101521,Casinhas - PE,2604155,2021
360566,Catende - PE,2604205,2021
125401,Cedro - PE,2604304,2021
168758,Chã de Alegria - PE,2604403,2021
251193,Chã Grande - PE,2604502,2021
250915,Condado - PE,2604601,2021
192016,Correntes - PE,2604700,2021
121502,Cortês - PE,2604809,2021
109260,Cumaru - PE,2604908,2021
283576,Cupira - PE,2605004,2021
593880,Custódia - PE,2605103,2021
246023,Dormentes - PE,2605152,2021
1306431,Escada - PE,2605202,2021
325117,Exu - PE,2605301,2021
247550,Feira Nova - PE,2605400,2021
229562,Fernando de Noronha - PE,2605459,2021
132503,Ferreiros - PE,2605509,2021
192902,Flores - PE,2605608,2021
445213,Floresta - PE,2605707,2021
131441,Frei Miguelinho - PE,2605806,2021
274258,Gameleira - PE,2605905,2021
3077112,Garanhuns - PE,2606002,2021
554616,Glória do Goitá - PE,2606101,2021
10662964,Goiana - PE,2606200,2021
78432,Granito - PE,2606309,2021
1359681,Gravatá - PE,2606408,2021
195800,Iati - PE,2606507,2021
330119,Ibimirim - PE,2606606,2021
85527,Ibirajuba - PE,2606705,2021
3471427,Igarassu - PE,2606804,2021
112369,Iguaracy - PE,2606903,2021
196880,Inajá - PE,2607000,2021
50497,Ingazeira - PE,2607109,2021
14929346,Ipojuca - PE,2607208,2021
340374,Ipubi - PE,2607307,2021
71286,Itacuruba - PE,2607406,2021
283413,Itaíba - PE,2607505,2021
299232,Ilha de Itamaracá - PE,2607604,2021
522657,Itambé - PE,2607653,2021
139873,Itapetim - PE,2607703,2021
2383641,Itapissuma - PE,2607752,2021
160857,Itaquitinga - PE,2607802,2021
16133556,Jaboatão dos Guararapes - PE,2607901,2021
111801,Jaqueira - PE,2607950,2021
154862,Jataúba - PE,2608008,2021
153793,Jatobá - PE,2608057,2021
316644,João Alfredo - PE,2608107,2021
181310,Joaquim Nabuco - PE,2608206,2021
129270,Jucati - PE,2608255,2021
214224,Jupi - PE,2608305,2021
132840,Jurema - PE,2608404,2021
300635,Lagoa do Carro - PE,2608453,2021
482859,Lagoa de Itaenga - PE,2608503,2021
139223,Lagoa do Ouro - PE,2608602,2021
135443,Lagoa dos Gatos - PE,2608701,2021
456844,Lagoa Grande - PE,2608750,2021
585576,Lajedo - PE,2608800,2021
838343,Limoeiro - PE,2608909,2021
283578,Macaparana - PE,2609006,2021
216295,Machados - PE,2609105,2021
139153,Manari - PE,2609154,2021
92490,Maraial - PE,2609204,2021
163406,Mirandiba - PE,2609303,2021
892506,Moreno - PE,2609402,2021
688468,Nazaré da Mata - PE,2609501,2021
5788250,Olinda - PE,2609600,2021
398794,Orobó - PE,2609709,2021
186448,Orocó - PE,2609808,2021
780513,Ouricuri - PE,2609907,2021
924146,Palmares - PE,2610004,2021
79959,Palmeirina - PE,2610103,2021
229556,Panelas - PE,2610202,2021
285773,Paranatama - PE,2610301,2021
213190,Parnamirim - PE,2610400,2021
264547,Passira - PE,2610509,2021
926328,Paudalho - PE,2610608,2021
5591652,Paulista - PE,2610707,2021
306398,Pedra - PE,2610806,2021
869651,Pesqueira - PE,2610905,2021
1675876,Petrolândia - PE,2611002,2021
7994036,Petrolina - PE,2611101,2021
102107,Poção - PE,2611200,2021
532583,Pombos - PE,2611309,2021
291696,Primavera - PE,2611408,2021
192325,Quipapá - PE,2611507,2021
67064,Quixaba - PE,2611533,2021
54970305,Recife - PE,2611606,2021
260563,Riacho das Almas - PE,2611705,2021
576407,Ribeirão - PE,2611804,2021
379871,Rio Formoso - PE,2611903,2021
176225,Sairé - PE,2612000,2021
80938,Salgadinho - PE,2612109,2021
1002105,Salgueiro - PE,2612208,2021
171051,Saloá - PE,2612307,2021
248264,Sanharó - PE,2612406,2021
133592,Santa Cruz - PE,2612455,2021
113554,Santa Cruz da Baixa Verde - PE,2612471,2021
1925734,Santa Cruz do Capibaribe - PE,2612505,2021
111830,Santa Filomena - PE,2612554,2021
564000,Santa Maria da Boa Vista - PE,2612604,2021
122262,Santa Maria do Cambucá - PE,2612703,2021
114824,Santa Terezinha - PE,2612802,2021
117017,São Benedito do Sul - PE,2612901,2021
1485706,São Bento do Una - PE,2613008,2021
447679,São Caitano - PE,2613107,2021
390211,São João - PE,2613206,2021
185467,São Joaquim do Monte - PE,2613305,2021
291007,São José da Coroa Grande - PE,2613404,2021
341544,São José do Belmonte - PE,2613503,2021
441117,São José do Egito - PE,2613602,2021
1444200,São Lourenço da Mata - PE,2613701,2021
209528,São Vicente Férrer - PE,2613800,2021
1693347,Serra Talhada - PE,2613909,2021
161153,Serrita - PE,2614006,2021
367389,Sertânia - PE,2614105,2021
722495,Sirinhaém - PE,2614204,2021
90987,Moreilândia - PE,2614303,2021
56661,Solidão - PE,2614402,2021
915558,Surubim - PE,2614501,2021
314903,Tabira - PE,2614600,2021
149159,Tacaimbó - PE,2614709,2021
251978,Tacaratu - PE,2614808,2021
395834,Tamandaré - PE,2614857,2021
334642,Taquaritinga do Norte - PE,2615003,2021
75618,Terezinha - PE,2615102,2021
95262,Terra Nova - PE,2615201,2021
746607,Timbaúba - PE,2615300,2021
764572,Toritama - PE,2615409,2021
176619,Tracunhaém - PE,2615508,2021
419024,Trindade - PE,2615607,2021
157358,Triunfo - PE,2615706,2021
227130,Tupanatinga - PE,2615805,2021
89139,Tuparetama - PE,2615904,2021
247349,Venturosa - PE,2616001,2021
80931,Verdejante - PE,2616100,2021
74060,Vertente do Lério - PE,2616183,2021
194511,Vertentes - PE,2616209,2021
519426,Vicência - PE,2616308,2021
4551843,Vitória de Santo Antão - PE,2616407,2021
141411,Xexéu - PE,2616506,2021
202655,Água Branca - AL,2700102,2021
250457,Anadia - AL,2700201,2021
5915938,Arapiraca - AL,2700300,2021
1500344,Atalaia - AL,2700409,2021
262005,Barra de Santo Antônio - AL,2700508,2021
238431,Barra de São Miguel - AL,2700607,2021
229933,Batalha - AL,2700706,2021
191318,Belém - AL,2700805,2021
151387,Belo Monte - AL,2700904,2021
506028,Boca da Mata - AL,2701001,2021
775410,Branquinha - AL,2701100,2021
140461,Cacimbinhas - AL,2701209,2021
207869,Cajueiro - AL,2701308,2021
87759,Campestre - AL,2701357,2021
734648,Campo Alegre - AL,2701407,2021
106114,Campo Grande - AL,2701506,2021
166475,Canapi - AL,2701605,2021
247981,Capela - AL,2701704,2021
90775,Carneiros - AL,2701803,2021
175471,Chã Preta - AL,2701902,2021
211484,Coité do Nóia - AL,2702009,2021
397369,Colônia Leopoldina - AL,2702108,2021
96036,Coqueiro Seco - AL,2702207,2021
1782442,Coruripe - AL,2702306,2021
480702,Craíbas - AL,2702355,2021
673800,Delmiro Gouveia - AL,2702405,2021
105248,Dois Riachos - AL,2702504,2021
154329,Estrela de Alagoas - AL,2702553,2021
427545,Feira Grande - AL,2702603,2021
164023,Feliz Deserto - AL,2702702,2021
297765,Flexeiras - AL,2702801,2021
549523,Girau do Ponciano - AL,2702900,2021
196463,Ibateguara - AL,2703007,2021
311914,Igaci - AL,2703106,2021
571817,Igreja Nova - AL,2703205,2021
174741,Inhapi - AL,2703304,2021
74940,Jacaré dos Homens - AL,2703403,2021
194514,Jacuípe - AL,2703502,2021
251980,Japaratinga - AL,2703601,2021
77882,Jaramataia - AL,2703700,2021
381989,Jequiá da Praia - AL,2703759,2021
520955,Joaquim Gomes - AL,2703809,2021
54787,Jundiá - AL,2703908,2021
550024,Junqueiro - AL,2704005,2021
273016,Lagoa da Canoa - AL,2704104,2021
685127,Limoeiro de Anadia - AL,2704203,2021
27484016,Maceió - AL,2704302,2021
283425,Major Isidoro - AL,2704401,2021
1118831,Maragogi - AL,2704500,2021
90740,Maravilha - AL,2704609,2021
3409483,Marechal Deodoro - AL,2704708,2021
187982,Maribondo - AL,2704807,2021
50940,Mar Vermelho - AL,2704906,2021
354594,Mata Grande - AL,2705002,2021
385866,Matriz de Camaragibe - AL,2705101,2021
221090,Messias - AL,2705200,2021
74500,Minador do Negrão - AL,2705309,2021
80981,Monteirópolis - AL,2705408,2021
588108,Murici - AL,2705507,2021
187226,Novo Lino - AL,2705606,2021
271775,Olho d'Água das Flores - AL,2705705,2021
92933,Olho d'Água do Casado - AL,2705804,2021
69586,Olho d'Água Grande - AL,2705903,2021
108843,Olivença - AL,2706000,2021
110449,Ouro Branco - AL,2706109,2021
45911,Palestina - AL,2706208,2021
1181478,Palmeira dos Índios - AL,2706307,2021
266596,Pão de Açúcar - AL,2706406,2021
144982,Pariconha - AL,2706422,2021
236804,Paripueira - AL,2706448,2021
337319,Passo de Camaragibe - AL,2706505,2021
109870,Paulo Jacinto - AL,2706604,2021
983851,Penedo - AL,2706703,2021
458381,Piaçabuçu - AL,2706802,2021
676106,Pilar - AL,2706901,2021
59434,Pindoba - AL,2707008,2021
344018,Piranhas - AL,2707107,2021
125601,Poço das Trincheiras - AL,2707206,2021
412849,Porto Calvo - AL,2707305,2021
333198,Porto de Pedras - AL,2707404,2021
268867,Porto Real do Colégio - AL,2707503,2021
189051,Quebrangulo - AL,2707602,2021
1422909,Rio Largo - AL,2707701,2021
204122,Roteiro - AL,2707800,2021
277385,Santa Luzia do Norte - AL,2707909,2021
646282,Santana do Ipanema - AL,2708006,2021
1408563,Santana do Mundaú - AL,2708105,2021
129322,São Brás - AL,2708204,2021
587965,São José da Laje - AL,2708303,2021
332789,São José da Tapera - AL,2708402,2021
943656,São Luís do Quitunde - AL,2708501,2021
1372933,São Miguel dos Campos - AL,2708600,2021
243468,São Miguel dos Milagres - AL,2708709,2021
858796,São Sebastião - AL,2708808,2021
260967,Satuba - AL,2708907,2021
121169,Senador Rui Palmeira - AL,2708956,2021
92156,Tanque d'Arca - AL,2709004,2021
510804,Taquarana - AL,2709103,2021
1357674,Teotônio Vilela - AL,2709152,2021
296950,Traipu - AL,2709202,2021
1416031,União dos Palmares - AL,2709301,2021
594121,Viçosa - AL,2709400,2021
37967,Amparo do São Francisco - SE,2800100,2021
287874,Aquidabã - SE,2800209,2021
18405678,Aracaju - SE,2800308,2021
140122,Arauá - SE,2800407,2021
252263,Areia Branca - SE,2800506,2021
2581592,Barra dos Coqueiros - SE,2800605,2021
333080,Boquim - SE,2800670,2021
95886,Brejo Grande - SE,2800704,2021
237677,Campo do Brito - SE,2801009,2021
84436,Canhoba - SE,2801108,2021
2895222,Canindé de São Francisco - SE,2801207,2021
385290,Capela - SE,2801306,2021
379818,Carira - SE,2801405,2021
422601,Carmópolis - SE,2801504,2021
64293,Cedro de São João - SE,2801603,2021
250777,Cristinápolis - SE,2801702,2021
69489,Cumbe - SE,2801900,2021
188619,Divina Pastora - SE,2802007,2021
2126563,Estância - SE,2802106,2021
114918,Feira Nova - SE,2802205,2021
324741,Frei Paulo - SE,2802304,2021
179511,Gararu - SE,2802403,2021
43532,General Maynard - SE,2802502,2021
100982,Graccho Cardoso - SE,2802601,2021
101815,Ilha das Flores - SE,2802700,2021
229670,Indiaroba - SE,2802809,2021
2213275,Itabaiana - SE,2802908,2021
535797,Itabaianinha - SE,2803005,2021
81127,Itabi - SE,2803104,2021
880245,Itaporanga d'Ajuda - SE,2803203,2021
527939,Japaratuba - SE,2803302,2021
210654,Japoatã - SE,2803401,2021
1798319,Lagarto - SE,2803500,2021
1162007,Laranjeiras - SE,2803609,2021
89535,Macambira - SE,2803708,2021
52760,Malhada dos Bois - SE,2803807,2021
173218,Malhador - SE,2803906,2021
448414,Maruim - SE,2804003,2021
206468,Moita Bonita - SE,2804102,2021
218953,Monte Alegre de Sergipe - SE,2804201,2021
96660,Muribeca - SE,2804300,2021
330966,Neópolis - SE,2804409,2021
109900,Nossa Senhora Aparecida - SE,2804458,2021
790790,Nossa Senhora da Glória - SE,2804508,2021
415736,Nossa Senhora das Dores - SE,2804607,2021
91165,Nossa Senhora de Lourdes - SE,2804706,2021
3232698,Nossa Senhora do Socorro - SE,2804805,2021
236643,Pacatuba - SE,2804904,2021
48012,Pedra Mole - SE,2805000,2021
98936,Pedrinhas - SE,2805109,2021
91574,Pinhão - SE,2805208,2021
137922,Pirambu - SE,2805307,2021
416245,Poço Redondo - SE,2805406,2021
322302,Poço Verde - SE,2805505,2021
366553,Porto da Folha - SE,2805604,2021
554299,Propriá - SE,2805703,2021
328904,Riachão do Dantas - SE,2805802,2021
222401,Riachuelo - SE,2805901,2021
339443,Ribeirópolis - SE,2806008,2021
468956,Rosário do Catete - SE,2806107,2021
217519,Salgado - SE,2806206,2021
192690,Santa Luzia do Itanhy - SE,2806305,2021
106773,Santana do São Francisco - SE,2806404,2021
55084,Santa Rosa de Lima - SE,2806503,2021
167665,Santo Amaro das Brotas - SE,2806602,2021
1031740,São Cristóvão - SE,2806701,2021
135227,São Domingos - SE,2806800,2021
56034,São Francisco - SE,2806909,2021
49842,São Miguel do Aleixo - SE,2807006,2021
790408,Simão Dias - SE,2807105,2021
176736,Siriri - SE,2807204,2021
44121,Telha - SE,2807303,2021
655791,Tobias Barreto - SE,2807402,2021
146965,Tomar do Geru - SE,2807501,2021
401569,Umbaúba - SE,2807600,2021
70195,Abaíra - BA,2900108,2021
208558,Abaré - BA,2900207,2021
144529,Acajutiba - BA,2900306,2021
240690,Adustina - BA,2900355,2021
158468,Água Fria - BA,2900405,2021
78063,Érico Cardoso - BA,2900504,2021
53718,Aiquara - BA,2900603,2021
4532743,Alagoinhas - BA,2900702,2021
347478,Alcobaça - BA,2900801,2021
62876,Almadina - BA,2900900,2021
463881,Amargosa - BA,2901007,2021
437584,Amélia Rodrigues - BA,2901106,2021
167946,América Dourada - BA,2901155,2021
224877,Anagé - BA,2901205,2021
134558,Andaraí - BA,2901304,2021
223452,Andorinha - BA,2901353,2021
190448,Angical - BA,2901403,2021
78758,Anguera - BA,2901502,2021
160798,Antas - BA,2901601,2021
124218,Antônio Cardoso - BA,2901700,2021
82702,Antônio Gonçalves - BA,2901809,2021
148644,Aporá - BA,2901908,2021
74300,Apuarema - BA,2901957,2021
145739,Aracatu - BA,2902005,2021
299165,Araçás - BA,2902054,2021
491399,Araci - BA,2902104,2021
103771,Aramari - BA,2902203,2021
101501,Arataca - BA,2902252,2021
79976,Aratuípe - BA,2902302,2021
137001,Aurelino Leal - BA,2902401,2021
263823,Baianópolis - BA,2902500,2021
194657,Baixa Grande - BA,2902609,2021
113597,Banzaê - BA,2902658,2021
430649,Barra - BA,2902708,2021
377673,Barra da Estiva - BA,2902807,2021
573526,Barra do Choça - BA,2902906,2021
115910,Barra do Mendes - BA,2903003,2021
77901,Barra do Rocha - BA,2903102,2021
7006121,Barreiras - BA,2903201,2021
112884,Barro Alto - BA,2903235,2021
346146,Barrocas - BA,2903276,2021
79914,Barro Preto - BA,2903300,2021
373714,Belmonte - BA,2903409,2021
169601,Belo Campo - BA,2903508,2021
145438,Biritinga - BA,2903607,2021
111607,Boa Nova - BA,2903706,2021
155317,Boa Vista do Tupim - BA,2903805,2021
1357879,Bom Jesus da Lapa - BA,2903904,2021
69959,Bom Jesus da Serra - BA,2903953,2021
117992,Boninal - BA,2904001,2021
270741,Bonito - BA,2904050,2021
189091,Boquira - BA,2904100,2021
110038,Botuporã - BA,2904209,2021
144331,Brejões - BA,2904308,2021
126261,Brejolândia - BA,2904407,2021
96549,Brotas de Macaúbas - BA,2904506,2021
1783351,Brumado - BA,2904605,2021
208933,Buerarema - BA,2904704,2021
154989,Buritirama - BA,2904753,2021
77401,Caatiba - BA,2904803,2021
141199,Cabaceiras do Paraguaçu - BA,2904852,2021
479279,Cachoeira - BA,2904902,2021
364286,Caculé - BA,2905008,2021
92294,Caém - BA,2905107,2021
102571,Caetanos - BA,2905156,2021
1098650,Caetité - BA,2905206,2021
217397,Cafarnaum - BA,2905305,2021
1505542,Cairu - BA,2905404,2021
101982,Caldeirão Grande - BA,2905503,2021
354422,Camacan - BA,2905602,2021
33971705,Camaçari - BA,2905701,2021
468403,Camamu - BA,2905800,2021
295491,Campo Alegre de Lourdes - BA,2905909,2021
2072637,Campo Formoso - BA,2906006,2021
84960,Canápolis - BA,2906105,2021
258822,Canarana - BA,2906204,2021
395602,Canavieiras - BA,2906303,2021
67793,Candeal - BA,2906402,2021
6819267,Candeias - BA,2906501,2021
140828,Candiba - BA,2906600,2021
244706,Cândido Sales - BA,2906709,2021
352801,Cansanção - BA,2906808,2021
153151,Canudos - BA,2906824,2021
129534,Capela do Alto Alegre - BA,2906857,2021
579808,Capim Grosso - BA,2906873,2021
86202,Caraíbas - BA,2906899,2021
357882,Caravelas - BA,2906907,2021
117727,Cardeal da Silva - BA,2907004,2021
288562,Carinhanha - BA,2907103,2021
875278,Casa Nova - BA,2907202,2021
317241,Castro Alves - BA,2907301,2021
80901,Catolândia - BA,2907400,2021
695391,Catu - BA,2907509,2021
78262,Caturama - BA,2907558,2021
154525,Central - BA,2907608,2021
105494,Chorrochó - BA,2907707,2021
400073,Cícero Dantas - BA,2907806,2021
155394,Cipó - BA,2907905,2021
191076,Coaraci - BA,2908002,2021
559871,Cocos - BA,2908101,2021
376055,Conceição da Feira - BA,2908200,2021
200262,Conceição do Almeida - BA,2908309,2021
884633,Conceição do Coité - BA,2908408,2021
2761128,Conceição do Jacuípe - BA,2908507,2021
288929,Conde - BA,2908606,2021
171066,Condeúba - BA,2908705,2021
50778,Contendas do Sincorá - BA,2908804,2021
226366,Coração de Maria - BA,2908903,2021
70770,Cordeiros - BA,2909000,2021
169096,Coribe - BA,2909109,2021
175256,Coronel João Sá - BA,2909208,2021
3280079,Correntina - BA,2909307,2021
171353,Cotegipe - BA,2909406,2021
45909,Cravolândia - BA,2909505,2021
206124,Crisópolis - BA,2909604,2021
157843,Cristópolis - BA,2909703,2021
1042406,Cruz das Almas - BA,2909802,2021
355221,Curaçá - BA,2909901,2021
126141,Dário Meira - BA,2910008,2021
3050432,Dias d'Ávila - BA,2910057,2021
142303,Dom Basílio - BA,2910107,2021
43212,Dom Macedo Costa - BA,2910206,2021
76733,Elísio Medrado - BA,2910305,2021
256185,Encruzilhada - BA,2910404,2021
681650,Entre Rios - BA,2910503,2021
731909,Esplanada - BA,2910602,2021
795415,Euclides da Cunha - BA,2910701,2021
3203016,Eunápolis - BA,2910727,2021
280112,Fátima - BA,2910750,2021
63085,Feira da Mata - BA,2910776,2021
17282198,Feira de Santana - BA,2910800,2021
139371,Filadélfia - BA,2910859,2021
70867,Firmino Alves - BA,2910909,2021
101546,Floresta Azul - BA,2911006,2021
4608377,Formosa do Rio Preto - BA,2911105,2021
461233,Gandu - BA,2911204,2021
49919,Gavião - BA,2911253,2021
133459,Gentio do Ouro - BA,2911303,2021
254127,Glória - BA,2911402,2021
76467,Gongogi - BA,2911501,2021
221997,Governador Mangabeira - BA,2911600,2021
68686,Guajeru - BA,2911659,2021
1654710,Guanambi - BA,2911709,2021
279481,Guaratinga - BA,2911808,2021
140665,Heliópolis - BA,2911857,2021
237150,Iaçu - BA,2911907,2021
98956,Ibiassucê - BA,2912004,2021
206801,Ibicaraí - BA,2912103,2021
443354,Ibicoara - BA,2912202,2021
196349,Ibicuí - BA,2912301,2021
177793,Ibipeba - BA,2912400,2021
117480,Ibipitanga - BA,2912509,2021
37334,Ibiquera - BA,2912608,2021
285846,Ibirapitanga - BA,2912707,2021
450707,Ibirapuã - BA,2912806,2021
207383,Ibirataia - BA,2912905,2021
113705,Ibitiara - BA,2913002,2021
155482,Ibititá - BA,2913101,2021
415583,Ibotirama - BA,2913200,2021
56391,Ichu - BA,2913309,2021
198335,Igaporã - BA,2913408,2021
211145,Igrapiúna - BA,2913457,2021
246443,Iguaí - BA,2913507,2021
5163623,Ilhéus - BA,2913606,2021
625799,Inhambupe - BA,2913705,2021
105153,Ipecaetá - BA,2913804,2021
568817,Ipiaú - BA,2913903,2021
664915,Ipirá - BA,2914000,2021
100551,Ipupiara - BA,2914109,2021
77979,Irajuba - BA,2914208,2021
102698,Iramaia - BA,2914307,2021
897366,Iraquara - BA,2914406,2021
286137,Irará - BA,2914505,2021
1532414,Irecê - BA,2914604,2021
514441,Itabela - BA,2914653,2021
996855,Itaberaba - BA,2914703,2021
4200814,Itabuna - BA,2914802,2021
426484,Itacaré - BA,2914901,2021
126762,Itaeté - BA,2915007,2021
128626,Itagi - BA,2915106,2021
1103084,Itagibá - BA,2915205,2021
127457,Itagimirim - BA,2915304,2021
152685,Itaguaçu da Bahia - BA,2915353,2021
89528,Itaju do Colônia - BA,2915403,2021
255563,Itajuípe - BA,2915502,2021
1111051,Itamaraju - BA,2915601,2021
103382,Itamari - BA,2915700,2021
294796,Itambé - BA,2915809,2021
81912,Itanagra - BA,2915908,2021
293786,Itanhém - BA,2916005,2021
246957,Itaparica - BA,2916104,2021
106489,Itapé - BA,2916203,2021
335646,Itapebi - BA,2916302,2021
